country,country_id,min_year,max_year,long,lat,writer_total_year,writer_total_cumulative,writer_1,writer_1_gender,writer_1_birth,writer_1_popup,writer_1_language_1,writer_1_language_2,writer_1_language_3,writer_1_language_4,writer_1_languages,writer_1_role_1,writer_1_role_2,writer_1_role_3,writer_1_role_4,writer_1_role_5,writer_2,writer_2_gender,writer_2_birth,writer_2_popup,writer_2_language_1,writer_2_language_2,writer_2_language_3,writer_2_language_4,writer_2_languages,writer_2_role_1,writer_2_role_2,writer_2_role_3,writer_2_role_4,writer_2_role_5,writer_3,writer_3_gender,writer_3_birth,writer_3_popup,writer_3_language_1,writer_3_language_2,writer_3_language_3,writer_3_language_4,writer_3_languages,writer_3_role_1,writer_3_role_2,writer_3_role_3,writer_3_role_4,writer_3_role_5,writer_4,writer_4_gender,writer_4_birth,writer_4_popup,writer_4_language_1,writer_4_language_2,writer_4_language_3,writer_4_language_4,writer_4_languages,writer_4_role_1,writer_4_role_2,writer_4_role_3,writer_4_role_4,writer_4_role_5,writer_5,writer_5_gender,writer_5_birth,writer_5_popup,writer_5_language_1,writer_5_language_2,writer_5_language_3,writer_5_language_4,writer_5_languages,writer_5_role_1,writer_5_role_2,writer_5_role_3,writer_5_role_4,writer_5_role_5,popup_year,popup_cumulative,subregion,region_un,monolingual_writer_total_year,multilingual_writer_total_year,monolingual_writer_total_cumulative,multilingual_writer_total_cumulative,writerPop
Afghanistan,1901,1977,2005,66.00473366,33.83523073,1,1,Lutfurahman JONAID ,Male,1948,<a href = 'http://iwp.uiowa.edu/node/1246'>Lutfurahman JONAID </a>(1977)<br />,English,#N/A,#N/A,#N/A,1,playwright,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Afghanistan&nbsp;(1)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1246'>Lutfurahman JONAID </a>(1977)<br />,<b>Afghanistan&nbsp;(1)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1246'>Lutfurahman JONAID </a>(1977)<br />,Southern Asia,Asia,1,0,1,0,
Chile,1855,1997,1997,-71.38256213,-37.73070989,1,12,Sergio GOMEZ ,Male,1962,<a href = 'http://iwp.uiowa.edu/node/1093'>Sergio GOMEZ </a>(1997)<br />,Spanish,#N/A,#N/A,#N/A,1,editor,fiction writer,playwright,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Chile&nbsp;(1)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1093'>Sergio GOMEZ </a>(1997)<br />,<b>Chile&nbsp;(12)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1571'>Juan-agustin PALAZUELOS </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/972'>Carlos CORTINEZ </a>(1969)<br /><a href = 'http://iwp.uiowa.edu/node/1460'>Carlos MORAND </a>(1970)<br /><a href = 'http://iwp.uiowa.edu/node/1152'>Oscar HAHN </a>(1971)<br /><a href = 'http://iwp.uiowa.edu/node/1028'>Luis DOMINGUEZ </a>(1973)<br /><a href = 'http://iwp.uiowa.edu/node/970'>Hugo CORREA </a>(1974)<br /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1089'>Alberto FUGUET </a>(1994)<br /><a href = 'http://iwp.uiowa.edu/node/965'>Jaime COLLYER </a>(1995)<br /><a href = 'http://iwp.uiowa.edu/node/759'>Roberto AMPUERO </a>(1996)<br /><a href = 'http://iwp.uiowa.edu/node/1093'>Sergio GOMEZ </a>(1997)<br />,South America,The Americas,1,0,11,1,
Chile,1855,1998,2001,-71.38256213,-37.73070989,1,13,Germán CARRASCO,Male,1971,<a href = 'http://iwp.uiowa.edu/node/909'>Germán CARRASCO </a>(1998)<br />,Spanish,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Chile&nbsp;(1)</b><hr /><a href = 'http://iwp.uiowa.edu/node/909'>Germán CARRASCO </a>(1998)<br />,<b>Chile&nbsp;(13)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1571'>Juan-agustin PALAZUELOS </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/972'>Carlos CORTINEZ </a>(1969)<br /><a href = 'http://iwp.uiowa.edu/node/1460'>Carlos MORAND </a>(1970)<br /><a href = 'http://iwp.uiowa.edu/node/1152'>Oscar HAHN </a>(1971)<br /><a href = 'http://iwp.uiowa.edu/node/1028'>Luis DOMINGUEZ </a>(1973)<br /><a href = 'http://iwp.uiowa.edu/node/970'>Hugo CORREA </a>(1974)<br /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1089'>Alberto FUGUET </a>(1994)<br /><a href = 'http://iwp.uiowa.edu/node/965'>Jaime COLLYER </a>(1995)<br /><a href = 'http://iwp.uiowa.edu/node/759'>Roberto AMPUERO </a>(1996)<br /><a href = 'http://iwp.uiowa.edu/node/1093'>Sergio GOMEZ </a>(1997)<br /><a href = 'http://iwp.uiowa.edu/node/909'>Germán CARRASCO </a>(1998)<br />,South America,The Americas,1,0,12,1,
Chile,1855,2002,2002,-71.38256213,-37.73070989,1,14,Cristián GÓMES,Male,1971,<a href = 'http://iwp.uiowa.edu/node/1144'>Cristián GÓMES </a>(2002)<br />,Spanish,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Chile&nbsp;(1)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1144'>Cristián GÓMES </a>(2002)<br />,<b>Chile&nbsp;(14)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1571'>Juan-agustin PALAZUELOS </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/972'>Carlos CORTINEZ </a>(1969)<br /><a href = 'http://iwp.uiowa.edu/node/1460'>Carlos MORAND </a>(1970)<br /><a href = 'http://iwp.uiowa.edu/node/1152'>Oscar HAHN </a>(1971)<br /><a href = 'http://iwp.uiowa.edu/node/1028'>Luis DOMINGUEZ </a>(1973)<br /><a href = 'http://iwp.uiowa.edu/node/970'>Hugo CORREA </a>(1974)<br /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1089'>Alberto FUGUET </a>(1994)<br /><a href = 'http://iwp.uiowa.edu/node/965'>Jaime COLLYER </a>(1995)<br /><a href = 'http://iwp.uiowa.edu/node/759'>Roberto AMPUERO </a>(1996)<br /><a href = 'http://iwp.uiowa.edu/node/1093'>Sergio GOMEZ </a>(1997)<br /><a href = 'http://iwp.uiowa.edu/node/909'>Germán CARRASCO </a>(1998)<br /><a href = 'http://iwp.uiowa.edu/node/1144'>Cristián GÓMES </a>(2002)<br />,South America,The Americas,1,0,13,1,
Chile,1855,2003,2003,-71.38256213,-37.73070989,1,15,Alejandra COSTAMAGNA ,Female,1970,<a href = 'http://iwp.uiowa.edu/node/974'>Alejandra COSTAMAGNA </a>(2003)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,journalist,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Chile&nbsp;(1)</b><hr /><a href = 'http://iwp.uiowa.edu/node/974'>Alejandra COSTAMAGNA </a>(2003)<br />,<b>Chile&nbsp;(15)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1571'>Juan-agustin PALAZUELOS </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/972'>Carlos CORTINEZ </a>(1969)<br /><a href = 'http://iwp.uiowa.edu/node/1460'>Carlos MORAND </a>(1970)<br /><a href = 'http://iwp.uiowa.edu/node/1152'>Oscar HAHN </a>(1971)<br /><a href = 'http://iwp.uiowa.edu/node/1028'>Luis DOMINGUEZ </a>(1973)<br /><a href = 'http://iwp.uiowa.edu/node/970'>Hugo CORREA </a>(1974)<br /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1089'>Alberto FUGUET </a>(1994)<br /><a href = 'http://iwp.uiowa.edu/node/965'>Jaime COLLYER </a>(1995)<br /><a href = 'http://iwp.uiowa.edu/node/759'>Roberto AMPUERO </a>(1996)<br /><a href = 'http://iwp.uiowa.edu/node/1093'>Sergio GOMEZ </a>(1997)<br /><a href = 'http://iwp.uiowa.edu/node/909'>Germán CARRASCO </a>(1998)<br /><a href = 'http://iwp.uiowa.edu/node/1144'>Cristián GÓMES </a>(2002)<br /><a href = 'http://iwp.uiowa.edu/node/974'>Alejandra COSTAMAGNA </a>(2003)<br />,South America,The Americas,1,0,14,1,
Chile,1855,2004,2011,-71.38256213,-37.73070989,1,16,Kurt FOLCH ,Male,1970,<a href = 'http://iwp.uiowa.edu/node/1083'>Kurt FOLCH </a>(2004)<br />,Spanish,#N/A,#N/A,#N/A,1,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Chile&nbsp;(1)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1083'>Kurt FOLCH </a>(2004)<br />,<b>Chile&nbsp;(16)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1571'>Juan-agustin PALAZUELOS </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/972'>Carlos CORTINEZ </a>(1969)<br /><a href = 'http://iwp.uiowa.edu/node/1460'>Carlos MORAND </a>(1970)<br /><a href = 'http://iwp.uiowa.edu/node/1152'>Oscar HAHN </a>(1971)<br /><a href = 'http://iwp.uiowa.edu/node/1028'>Luis DOMINGUEZ </a>(1973)<br /><a href = 'http://iwp.uiowa.edu/node/970'>Hugo CORREA </a>(1974)<br /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1089'>Alberto FUGUET </a>(1994)<br /><a href = 'http://iwp.uiowa.edu/node/965'>Jaime COLLYER </a>(1995)<br /><a href = 'http://iwp.uiowa.edu/node/759'>Roberto AMPUERO </a>(1996)<br /><a href = 'http://iwp.uiowa.edu/node/1093'>Sergio GOMEZ </a>(1997)<br /><a href = 'http://iwp.uiowa.edu/node/909'>Germán CARRASCO </a>(1998)<br /><a href = 'http://iwp.uiowa.edu/node/1144'>Cristián GÓMES </a>(2002)<br /><a href = 'http://iwp.uiowa.edu/node/974'>Alejandra COSTAMAGNA </a>(2003)<br /><a href = 'http://iwp.uiowa.edu/node/1083'>Kurt FOLCH </a>(2004)<br />,South America,The Americas,1,0,15,1,
Chile,1855,2012,2020,-71.38256213,-37.73070989,1,17,Matias Ignacio CORREA MOLINA ,Male,\N,<a href = 'http://iwp.uiowa.edu/node/3109'>Matias Ignacio CORREA MOLINA </a>(2012)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Chile&nbsp;(1)</b><hr /><a href = 'http://iwp.uiowa.edu/node/3109'>Matias Ignacio CORREA MOLINA </a>(2012)<br />,<b>Chile&nbsp;(17)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1571'>Juan-agustin PALAZUELOS </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/972'>Carlos CORTINEZ </a>(1969)<br /><a href = 'http://iwp.uiowa.edu/node/1460'>Carlos MORAND </a>(1970)<br /><a href = 'http://iwp.uiowa.edu/node/1152'>Oscar HAHN </a>(1971)<br /><a href = 'http://iwp.uiowa.edu/node/1028'>Luis DOMINGUEZ </a>(1973)<br /><a href = 'http://iwp.uiowa.edu/node/970'>Hugo CORREA </a>(1974)<br /><a href = 'http://iwp.uiowa.edu/node/1030'>José DONOSO </a>(1968)<br /><a href = 'http://iwp.uiowa.edu/node/1089'>Alberto FUGUET </a>(1994)<br /><a href = 'http://iwp.uiowa.edu/node/965'>Jaime COLLYER </a>(1995)<br /><a href = 'http://iwp.uiowa.edu/node/759'>Roberto AMPUERO </a>(1996)<br /><a href = 'http://iwp.uiowa.edu/node/1093'>Sergio GOMEZ </a>(1997)<br /><a href = 'http://iwp.uiowa.edu/node/909'>Germán CARRASCO </a>(1998)<br /><a href = 'http://iwp.uiowa.edu/node/1144'>Cristián GÓMES </a>(2002)<br /><a href = 'http://iwp.uiowa.edu/node/974'>Alejandra COSTAMAGNA </a>(2003)<br /><a href = 'http://iwp.uiowa.edu/node/1083'>Kurt FOLCH </a>(2004)<br /><a href = 'http://iwp.uiowa.edu/node/3109'>Matias Ignacio CORREA MOLINA </a>(2012)<br />,South America,The Americas,1,0,16,1,
China,1845,1979,1979,103.8190735,36.56176546,2,2,Qian XIAO ,Male,1911,<a href = 'http://iwp.uiowa.edu/node/2550'>Qian XIAO </a>(1979)<br />,Chinese,#N/A,#N/A,#N/A,1,critic,fiction writer,journalist,#N/A,#N/A,Shuowang BI ,Male,1918,<a href = 'http://iwp.uiowa.edu/node/874'>Shuowang BI </a>(1979)<br />,English,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>China&nbsp;(2)</b><hr /><a href = 'http://iwp.uiowa.edu/node/2550'>Qian XIAO </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/874'>Shuowang BI </a>(1979)<br />,<b>China&nbsp;(2)</b><hr /><a href = 'http://iwp.uiowa.edu/node/2550'>Qian XIAO </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/874'>Shuowang BI </a>(1979)<br />,Eastern Asia,Asia,2,0,2,0,
China,1845,1980,1980,103.8190735,36.56176546,2,4,Ai Qing QING ,Male,1910,<a href = 'http://iwp.uiowa.edu/node/1618'>Ai Qing QING </a>(1980)<br />,Chinese,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,Meng WANG ,Male,\N,<a href = 'http://iwp.uiowa.edu/node/2529'>Meng WANG </a>(1980)<br />,Chinese,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>China&nbsp;(2)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1618'>Ai Qing QING </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/2529'>Meng WANG </a>(1980)<br />,<b>China&nbsp;(4)</b><hr /><a href = 'http://iwp.uiowa.edu/node/2550'>Qian XIAO </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/874'>Shuowang BI </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/1618'>Ai Qing QING </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/2529'>Meng WANG </a>(1980)<br />,Eastern Asia,Asia,2,0,4,0,
China,1845,1981,1981,103.8190735,36.56176546,2,6,Ling DING ,Female,1907,<a href = 'http://iwp.uiowa.edu/node/1022'>Ling DING </a>(1981)<br />,Chinese,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,Ming CHEN ,Male,1917,<a href = 'http://iwp.uiowa.edu/node/932'>Ming CHEN </a>(1981)<br />,Chinese,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>China&nbsp;(2)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1022'>Ling DING </a>(1981)<br /><a href = 'http://iwp.uiowa.edu/node/932'>Ming CHEN </a>(1981)<br />,<b>China&nbsp;(6)</b><hr /><a href = 'http://iwp.uiowa.edu/node/2550'>Qian XIAO </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/874'>Shuowang BI </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/1618'>Ai Qing QING </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/2529'>Meng WANG </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/1022'>Ling DING </a>(1981)<br /><a href = 'http://iwp.uiowa.edu/node/932'>Ming CHEN </a>(1981)<br />,Eastern Asia,Asia,2,0,6,0,
China,1845,1982,1982,103.8190735,36.56176546,2,8,Baichen CHEN ,Male,1908,<a href = 'http://iwp.uiowa.edu/node/930'>Baichen CHEN </a>(1982)<br />,Chinese,#N/A,#N/A,#N/A,1,playwright,#N/A,#N/A,#N/A,#N/A,Binyan LIU ,Male,1925,<a href = 'http://iwp.uiowa.edu/node/1373'>Binyan LIU </a>(1982)<br />,Chinese,#N/A,#N/A,#N/A,1,fiction writer,journalist,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>China&nbsp;(2)</b><hr /><a href = 'http://iwp.uiowa.edu/node/930'>Baichen CHEN </a>(1982)<br /><a href = 'http://iwp.uiowa.edu/node/1373'>Binyan LIU </a>(1982)<br />,<b>China&nbsp;(8)</b><hr /><a href = 'http://iwp.uiowa.edu/node/2550'>Qian XIAO </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/874'>Shuowang BI </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/1618'>Ai Qing QING </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/2529'>Meng WANG </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/1022'>Ling DING </a>(1981)<br /><a href = 'http://iwp.uiowa.edu/node/932'>Ming CHEN </a>(1981)<br /><a href = 'http://iwp.uiowa.edu/node/930'>Baichen CHEN </a>(1982)<br /><a href = 'http://iwp.uiowa.edu/node/1373'>Binyan LIU </a>(1982)<br />,Eastern Asia,Asia,2,0,8,0,
China,1845,1983,1983,103.8190735,36.56176546,3,11,Zhijuan RU ,Male,\N,<a href = 'http://iwp.uiowa.edu/node/1670'>Zhijuan RU </a>(1983)<br />,Chinese,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,Zuguang WU ,Male,\N,<a href = 'http://iwp.uiowa.edu/node/2547'>Zuguang WU </a>(1983)<br />,Chinese,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,Anyi WANG ,Male,\N,<a href = 'http://iwp.uiowa.edu/node/2525'>Anyi WANG </a>(1983)<br />,Chinese,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>China&nbsp;(3)</b><hr /><a href = 'http://iwp.uiowa.edu/node/1670'>Zhijuan RU </a>(1983)<br /><a href = 'http://iwp.uiowa.edu/node/2547'>Zuguang WU </a>(1983)<br /><a href = 'http://iwp.uiowa.edu/node/2525'>Anyi WANG </a>(1983)<br />,<b>China&nbsp;(11)</b><hr /><a href = 'http://iwp.uiowa.edu/node/2550'>Qian XIAO </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/874'>Shuowang BI </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/1618'>Ai Qing QING </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/2529'>Meng WANG </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/1022'>Ling DING </a>(1981)<br /><a href = 'http://iwp.uiowa.edu/node/932'>Ming CHEN </a>(1981)<br /><a href = 'http://iwp.uiowa.edu/node/930'>Baichen CHEN </a>(1982)<br /><a href = 'http://iwp.uiowa.edu/node/1373'>Binyan LIU </a>(1982)<br /><a href = 'http://iwp.uiowa.edu/node/1670'>Zhijuan RU </a>(1983)<br /><a href = 'http://iwp.uiowa.edu/node/2547'>Zuguang WU </a>(1983)<br /><a href = 'http://iwp.uiowa.edu/node/2525'>Anyi WANG </a>(1983)<br />,Eastern Asia,Asia,3,0,11,0,
China,1845,1984,1984,103.8190735,36.56176546,2,13,Rong SHEN ,Female,1936,<a href = 'http://iwp.uiowa.edu/node/2401'>Rong SHEN </a>(1984)<br />,Chinese,Russian,#N/A,#N/A,2,fiction writer,translator,#N/A,#N/A,#N/A,Chi XU ,Male,1914,<a href = 'http://iwp.uiowa.edu/node/2551'>Chi XU </a>(1984)<br />,Chinese,#N/A,#N/A,#N/A,1,editor,journalist,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>China&nbsp;(2)</b><hr /><a href = 'http://iwp.uiowa.edu/node/2401'>Rong SHEN </a>(1984)<br /><a href = 'http://iwp.uiowa.edu/node/2551'>Chi XU </a>(1984)<br />,<b>China&nbsp;(13)</b><hr /><a href = 'http://iwp.uiowa.edu/node/2550'>Qian XIAO </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/874'>Shuowang BI </a>(1979)<br /><a href = 'http://iwp.uiowa.edu/node/1618'>Ai Qing QING </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/2529'>Meng WANG </a>(1980)<br /><a href = 'http://iwp.uiowa.edu/node/1022'>Ling DING </a>(1981)<br /><a href = 'http://iwp.uiowa.edu/node/932'>Ming CHEN </a>(1981)<br /><a href = 'http://iwp.uiowa.edu/node/930'>Baichen CHEN </a>(1982)<br /><a href = 'http://iwp.uiowa.edu/node/1373'>Binyan LIU </a>(1982)<br /><a href = 'http://iwp.uiowa.edu/node/1670'>Zhijuan RU </a>(1983)<br /><a href = 'http://iwp.uiowa.edu/node/2547'>Zuguang WU </a>(1983)<br /><a href = 'http://iwp.uiowa.edu/node/2525'>Anyi WANG </a>(1983)<br /><a href = 'http://iwp.uiowa.edu/node/2401'>Rong SHEN </a>(1984)<br /><a href = 'http://iwp.uiowa.edu/node/2551'>Chi XU </a>(1984)<br />,Eastern Asia,Asia,1,1,12,1,
